json_filename,road_N,road_NE,road_E,road_SE,road_S,road_SW,road_W,road_NW,track_N,track_NE,track_E,track_SE,track_S,track_SW,track_W,track_NW
locationnew-randomfarm70-23.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm168-60.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm10-54.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm33-38.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
locationnew-randomfarm119-21.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm22-48.json,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
locationnew-randomfarm56-35.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
locationnew-randomfarm74-52.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm113-18.json,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm166-20.json,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
locationnew-randomfarm20-38.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm323-1.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm264-16.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm71-40.json,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm152-51.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm216-1.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
locationnew-randomfarm156-0.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm306-16.json,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
locationnew-randomfarm70-21.json,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm54-47.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm279-16.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm43-32.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm170-40.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm119-1.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm79-33.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm55-43.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm332-51.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm150-51.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm389-16.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm172-1.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm64-48.json,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
locationnew-randomfarm246-17.json,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm298-1.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm22-34.json,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
locationnew-randomfarm10-11.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm95-5.json,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
locationnew-randomfarm57-60.json,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
locationnew-randomfarm8-52.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm214-17.json,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
locationnew-randomfarm38-16.json,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm398-16.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm112-22.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm90-53.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm133-48.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm31-26.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm136-48.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm69-35.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm18-54.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
locationnew-randomfarm1-42.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm165-39.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm242-21.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm62-52.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm125-60.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm50-17.json,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm2-57.json,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
locationnew-randomfarm170-20.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm137-0.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm135-20.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm2-17.json,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm240-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm32-40.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm40-51.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm101-18.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm373-1.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm16-5.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm335-51.json,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
locationnew-randomfarm137-60.json,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm99-37.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm104-51.json,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
locationnew-randomfarm54-37.json,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm31-20.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm41-16.json,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm56-18.json,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
locationnew-randomfarm81-37.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm47-59.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm118-32.json,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm197-0.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm69-11.json,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm118-18.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm239-0.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm230-16.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm94-5.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm165-32.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm28-1.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm131-39.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm41-58.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm136-1.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm557-16.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm29-5.json,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm42-58.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm193-17.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm169-40.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm142-1.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm224-21.json,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm19-54.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
locationnew-randomfarm328-16.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
locationnew-randomfarm47-47.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm84-51.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm83-23.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm17-0.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm4-34.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm117-51.json,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
locationnew-randomfarm109-16.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm90-38.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm117-5.json,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
locationnew-randomfarm233-23.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm369-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm208-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm170-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm305-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm40-37.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm78-16.json,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm22-23.json,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm20-55.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm115-23.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm283-51.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm13-48.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm124-22.json,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
locationnew-randomfarm65-37.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm62-50.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm119-60.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm298-16.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm341-16.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm276-1.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm89-48.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm105-32.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm312-1.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm220-23.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm155-5.json,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm135-16.json,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm237-17.json,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
locationnew-randomfarm53-58.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm57-50.json,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm81-53.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm93-42.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm60-1.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm23-39.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm90-42.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm159-40.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm105-16.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm46-41.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm275-16.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm347-1.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm100-20.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm364-1.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm38-18.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm9-36.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm136-51.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm163-16.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm34-60.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm30-33.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm94-0.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm134-5.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
locationnew-randomfarm65-41.json,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm96-23.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm112-41.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm183-23.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm16-50.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm131-52.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm39-50.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm156-20.json,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm227-0.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm65-5.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm209-16.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm74-23.json,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
locationnew-randomfarm210-5.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm119-40.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm302-5.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
locationnew-randomfarm70-1.json,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
locationnew-randomfarm95-18.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm40-20.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm160-0.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm56-58.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm58-53.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm156-21.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm365-16.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm193-51.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm54-52.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm28-5.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm91-33.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm20-41.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm64-36.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm11-53.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm314-16.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm434-16.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm171-5.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm70-0.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm247-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm63-42.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm3-16.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm159-52.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm147-51.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm249-5.json,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
locationnew-randomfarm136-60.json,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
locationnew-randomfarm3-35.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm163-23.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
locationnew-randomfarm80-40.json,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm121-41.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm80-22.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm40-36.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm213-23.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm64-58.json,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
locationnew-randomfarm9-23.json,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
locationnew-randomfarm192-51.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm62-35.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm93-37.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm32-11.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm19-21.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm22-20.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm1-60.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm162-17.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm391-16.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm24-42.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm6-34.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm44-53.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm59-60.json,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
locationnew-randomfarm135-52.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm411-17.json,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
locationnew-randomfarm73-41.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm147-16.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm23-50.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm67-17.json,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
locationnew-randomfarm85-42.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm50-46.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm45-1.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm42-21.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm139-60.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm157-17.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm269-16.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm87-39.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm234-1.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm43-43.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm260-16.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm10-0.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm60-41.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm393-16.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm146-17.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm0-39.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm7-33.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm24-47.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm294-51.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
locationnew-randomfarm55-51.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm200-0.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm86-52.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm199-52.json,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm149-60.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm414-1.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm2-32.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm39-43.json,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm92-18.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm60-39.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm14-1.json,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
locationnew-randomfarm27-1.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm143-23.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm29-20.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm390-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm23-1.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm9-34.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm106-22.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm100-53.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm77-1.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm163-1.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm152-52.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm212-21.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
locationnew-randomfarm525-16.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm4-35.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm156-60.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm529-16.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm87-38.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm204-23.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
locationnew-randomfarm49-36.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm42-22.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm350-51.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm22-40.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm122-32.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm311-5.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm184-5.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm61-40.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm202-51.json,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
locationnew-randomfarm123-0.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm68-23.json,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
locationnew-randomfarm151-40.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm103-32.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm268-21.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm283-16.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm505-16.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm88-48.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm124-16.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm145-5.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm36-1.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
